,Title,Match Title,Score
39616720,tênis adidas springblade pro masculino corrida caminhada,adidas springblade pro,0.8540030489827127
26874913,adidas springblade pro,tênis adidas springblade pro masculino corrida caminhada,0.8540030489827127
31125991,tênis response sr adidas masculino,tênis masculino adidas response sr preto original nota,0.8536992966113393
23110781,tênis masculino adidas response sr preto original nota,tênis response sr adidas masculino,0.8536992966113393
23169517,tênis mulher rosa confortável imperdível,tênis mulher rosa barato imperdível,0.8536917090071824
30906183,tênis mulher rosa barato imperdível,tênis mulher rosa confortável imperdível,0.8536917090071824
25547013,tenis led menino infantil luzinha pisca pisca barato,tenis infantil feminino luzinha led pisca,0.8536790799287093
34830603,tenis infantil feminino luzinha led pisca,tenis led menino infantil luzinha pisca pisca barato,0.8536790799287093
37563546,tênis masculino filum euro jogger sport,tênis filum euro jogger sport feminino cinza corrida,0.8530067052552641
29371846,tênis filum euro jogger sport feminino cinza corrida,tênis masculino filum euro jogger sport,0.8530067052552641
18710822,sapatilha shimano rc7 sh-rc701 tam43br carbon preta,sapatilha ciclismo shimano rc7 sh-rc701 carbon preta,0.8528050449675167
36073559,sapatilha ciclismo shimano rc7 sh-rc701 carbon preta,sapatilha shimano rc7 sh-rc701 tam43br carbon preta,0.8528050449675167
34573608,tênis chunky feminino colorido blogueira sneaker flatform,tênis feminino chunky colorido blogueira sneaker plataforma,0.8527706929923601
15937038,tênis feminino chunky colorido blogueira sneaker plataforma,tênis chunky feminino colorido blogueira sneaker flatform,0.8527706929923601
3850299,tenis adidas grand court base feminino original,tênis adidas grand court base branco unissex,0.8525997858179049
42160964,tênis adidas grand court base branco unissex,tenis adidas grand court base feminino original,0.8525997858179049
39170410,tênis feminino animal print,tênis branco c/ animal print couro,0.8524968374786632
7217514,tênis branco c/ animal print couro,tênis feminino animal print,0.8524968374786632
6242592,tênis skate mad rat old school camel original envio,tênis skate mad rat old school original,0.8524556168922168
19313352,tênis skate mad rat old school original,tênis skate mad rat old school camel original envio,0.8524556168922168
21150134,sapatênis casual masculino couro ecológico preto,sapatenis tênis casual couro ecológico masculino preto,0.852288116715721
18274294,sapatenis tênis casual couro ecológico masculino preto,sapatênis casual masculino couro ecológico preto,0.852288116715721
26714804,tênis branco plataforma,tênis feminino casual branco plataforma,0.852246841027254
3290260,tênis feminino casual branco plataforma,tênis branco plataforma,0.852246841027254
1534106,tênis casual feminino strass kolosh,tênis feminino strass casual,0.8517972248524085
21424812,tênis feminino strass casual,tênis casual feminino strass kolosh,0.8517972248524085
87530,tênis infantil pé pé masculino calce fácil azul menino,tênis infantil pé pé runner calce fácil,0.8517961775170126
45024096,tênis infantil pé pé runner calce fácil,tênis infantil pé pé masculino calce fácil azul menino,0.8517961775170126
39001521,tênis adidas breaknet plus masculino,tênis adidas breaknet plus preto masculino fitness original,0.8515254568963393
34094763,tênis adidas breaknet plus preto masculino fitness original,tênis adidas breaknet plus masculino,0.8515254568963393
41075473,tênis feminino olympikus easy/650 original,tênis feminino easy corrida conforto olympikus 650,0.8513519618854655
29003808,tênis feminino easy corrida conforto olympikus 650,tênis feminino olympikus easy/650 original,0.8513519618854655
40276061,tênis modare slip on preto,tênis feminino slip on casual modare,0.8512954259683321
20277676,tênis feminino slip on casual modare,tênis modare slip on preto,0.8512954259683321
38202120,tênis usthemp one temático hibisco tropical,tênis usthemp slip-on temático hibisco tropical,0.8507248791498006
22692056,tênis usthemp slip-on temático hibisco tropical,tênis usthemp one temático hibisco tropical,0.8507248791498006
16693431,tenis vert v-10 verde agua,tenis vert v-10 verde agua t.luxury,0.8506306982826111
34330739,tenis vert v-10 verde agua t.luxury,tenis vert v-10 verde agua,0.8506306982826111
15395425,tênis iate slip on masculino,sapatênis iate slip on masculino preto,0.8502753304579304
30934734,sapatênis iate slip on masculino preto,tênis iate slip on masculino,0.8502753304579304
6789949,tênis feminino esportivo index olympikus,tênis masculino esportivo cadarço olympikus index,0.8501673528272864
16610605,tênis masculino esportivo cadarço olympikus index,tênis feminino esportivo index olympikus,0.8501673528272864
36993240,tênis filum recovery masculino original,tênis filum recovery feminino preto,0.8500475820539968
42717972,tênis filum recovery feminino preto,tênis filum recovery masculino original,0.8500475820539968
26590065,tênis feminino olympikus flit 259,tênis feminino olympikus palmilha gel flit 259,0.8498356136629778
16481494,tênis feminino olympikus palmilha gel flit 259,tênis feminino olympikus flit 259,0.8498356136629778
36525122,bicicleta aro 26 ultra bike feminina bicolor moutain bike,bicicleta aro 26 ultra bike feminina bicolor,0.8485114561026336
11288259,bicicleta aro 26 ultra bike feminina bicolor,bicicleta aro 26 ultra bike feminina bicolor moutain bike,0.8485114561026336
35138932,tv smart philco 32 polegadas,tv led philco 32 polegadas,0.8484750772106247
11792014,tv led philco 32 polegadas,tv smart philco 32 polegadas,0.8484750772106247
32260574,tênis masculino caminhada academia levinho casual original,kit 2 tenis masculino caminhada academia levinho casual,0.8484440496248009
28384076,kit 2 tenis masculino caminhada academia levinho casual,tênis masculino caminhada academia levinho casual original,0.8484440496248009
31744649,tênis masculino olympikus promoção bravo,tênis olympikus bravo feminino,0.8478312328185293
44273584,tênis olympikus bravo feminino,tênis masculino olympikus promoção bravo,0.8478312328185293
24498267,tênis nike air max 90 vinho,tênis nike air max 90 preto,0.8476512349221987
35920002,tênis nike air max 90 preto,tênis nike air max 90 vinho,0.8476512349221987
28917695,tênis couro oakley modoc low 3.0 masculino,tênis couro oakley modoc low 3.0 masculino marrom+bege,0.8476432874413987
24778137,tênis couro oakley modoc low 3.0 masculino marrom+bege,tênis couro oakley modoc low 3.0 masculino,0.8476432874413987
3732925,tênis academia caminhada original esportivo,tenis esportivo caminhada academia,0.847533712808194
39256061,tenis esportivo caminhada academia,tênis academia caminhada original esportivo,0.847533712808194
26886870,sapatênis tênis masculino casual confortável promoção,sapatênis casual masculino confortável,0.8474766604956394
19423003,sapatênis casual masculino confortável,sapatênis tênis masculino casual confortável promoção,0.8474766604956394
4660643,tênis feminino couro legítimo polo urban 29,tênis feminino couro legítimo polo urban 20,0.8474346043759708
18821760,tênis feminino couro legítimo polo urban 20,tênis feminino couro legítimo polo urban 29,0.8474346043759708
12999375,tênis olympikus vortex masculino,tênis olympikus vortex cinza,0.8471195038869174
9833996,tênis olympikus vortex cinza,tênis olympikus vortex masculino,0.8471195038869174
22416332,tênis adidas grand court base masculino marinho,tênis adidas grand court base branco unissex,0.8470842491389994
42160965,tênis adidas grand court base branco unissex,tênis adidas grand court base masculino marinho,0.8470842491389994
1483707,tênis masculino olympikus cristal marinho,tênis masculino olympikus cristal marinho original c/nf,0.8470839013642215
27788528,tênis masculino olympikus cristal marinho original c/nf,tênis masculino olympikus cristal marinho,0.8470839013642215
9645792,bicicleta ultra bike infantil aro 20 preta branca masculina,bicicleta ultra bike aro 20 preta branca feminina infantil,0.8466492490773629
7830097,bicicleta ultra bike aro 20 preta branca feminina infantil,bicicleta ultra bike infantil aro 20 preta branca masculina,0.8466492490773629
18534963,tênis casual feminino marinho rosa esportivo actvitta,tênis actvitta esportivo feminino rosa,0.8464788073703768
43417459,tênis actvitta esportivo feminino rosa,tênis casual feminino marinho rosa esportivo actvitta,0.8464788073703768
37425888,tenis olympikus 274 jogging 100 masculino original,tênis feminino olympikus jogging 100 branco 274 original nf,0.8462994845037003
1740294,tênis feminino olympikus jogging 100 branco 274 original nf,tenis olympikus 274 jogging 100 masculino original,0.8462994845037003
7973030,tenis dolce gabbana,tenis dolce gabbana sorrento,0.8460111015830857
6475436,tenis dolce gabbana sorrento,tenis dolce gabbana,0.8460111015830857
10506366,mizuno wave prophecy 9,tenis mizuno wave prophecy x azul original,0.8455730566313047
22980443,tenis mizuno wave prophecy x azul original,mizuno wave prophecy 9,0.8455730566313047
43815715,tênis usthemp slip-on temático dark unicorn 2,tênis usthemp long temático dark unicorn 3,0.8451436134096924
6614113,tênis usthemp long temático dark unicorn 3,tênis usthemp slip-on temático dark unicorn 2,0.8451436134096924
36238155,tênis infantil feminino luna now united original pampili,tênis infantil feminino luna cano médio now united pampili,0.8450262891982255
360126,tênis infantil feminino luna cano médio now united pampili,tênis infantil feminino luna now united original pampili,0.8450262891982255
17250199,adidas i-5923 iniki original,adidas iniki 5923 boost,0.8449083147440396
6818971,adidas iniki 5923 boost,adidas i-5923 iniki original,0.8449083147440396
22297393,tênis adidas advantage base feminino envio imediato,tênis feminino adidas advantage base,0.8447862513288951
32189894,tênis feminino adidas advantage base,tênis adidas advantage base feminino envio imediato,0.8447862513288951
10506367,mizuno wave prophecy 9,tênis wave prophecy 9,0.8445862958583696
20054303,tênis wave prophecy 9,mizuno wave prophecy 9,0.8445862958583696
42365246,tênis unissex filum ref euro jogger sport,tênis masculino filum euro jogger sport,0.8445559182048905
37563547,tênis masculino filum euro jogger sport,tênis unissex filum ref euro jogger sport,0.8445559182048905
33682435,tênis beira rio conforto branco off,tênis beira rio feminino branco off promoção,0.8443573368910358
1550615,tênis beira rio feminino branco off promoção,tênis beira rio conforto branco off,0.8443573368910358
43815716,tênis usthemp slip-on temático dark unicorn 2,tênis usthemp short temático dark unicorn,0.8442906889272713
24378259,tênis usthemp short temático dark unicorn,tênis usthemp slip-on temático dark unicorn 2,0.8442906889272713
28241172,tênis versace chain vermelho/azul t.antonio,tênis versace chain amarelo/azul/marinho t.antonio,0.8438536536978756
34150408,tênis versace chain amarelo/azul/marinho t.antonio,tênis versace chain vermelho/azul t.antonio,0.8438536536978756
2148479,kit tênis infantil homem aranha led tênis meia,tênis masculino infantil led homem aranha,0.8435904409476692
33261469,tênis masculino infantil led homem aranha,kit tênis infantil homem aranha led tênis meia,0.8435904409476692
9026009,bicicleta aro 26 masculina feminina 18 marchas ultra bike,bicicleta masculina aro 26 ultra bike 18 marchas rebaixada,0.8435492692676286
16046761,bicicleta masculina aro 26 ultra bike 18 marchas rebaixada,bicicleta aro 26 masculina feminina 18 marchas ultra bike,0.8435492692676286
34689217,tênis olympikus masculino vetor marinho/atlantico,tênis masculino olympikus vetor 787 marinho/atlantico,0.8434531463258667
12692867,tênis masculino olympikus vetor 787 marinho/atlantico,tênis olympikus masculino vetor marinho/atlantico,0.8434531463258667
5803330,tênis infantil feminino rodinha luz pisca pisca led menina,tenis infantil menina luz rodinha promoção pisca,0.8433547978778873
41917956,tenis infantil menina luz rodinha promoção pisca,tênis infantil feminino rodinha luz pisca pisca led menina,0.8433547978778873
6310769,tenis masculino corrida academia barato original,tênis masculino barato academia corrida conforto original,0.8430749573810692
25287656,tenis masculino corrida original academia barato,tênis masculino barato academia corrida conforto original,0.8430749573810692
26676498,tênis masculino barato academia corrida conforto original,tenis masculino corrida original academia barato,0.8430749573810692
26676499,tênis masculino barato academia corrida conforto original,tenis masculino corrida academia barato original,0.8430749573810692
28687663,tenis feminino casual sapatenis feminino dia dia,tenis feminino casual dia dia leve confortável,0.8429248097337995
20170300,tenis feminino casual dia dia leve confortável,tenis feminino casual sapatenis feminino dia dia,0.8429248097337995
6932986,tenis infantil feminino escolar menina escola d original,tenis infantil feminino escolar menina escola jogging,0.8428901710159802
41582715,tenis infantil feminino escolar menina escola h original,tenis infantil feminino escolar menina escola jogging,0.8428901710159802
14895664,tenis infantil feminino escolar menina escola jogging,tenis infantil feminino escolar menina escola d original,0.8428901710159802
14895663,tenis infantil feminino escolar menina escola jogging,tenis infantil feminino escolar menina escola h original,0.8428901710159802
44124646,bicicleta bicolor aro 26 18 marchas azul/branca ultra bike,bicicleta feminina aro 26 18 marchas bicolor ultra bike,0.8426306392819451
38677766,bicicleta feminina aro 26 18 marchas bicolor ultra bike,bicicleta bicolor aro 26 18 marchas azul/branca ultra bike,0.8426306392819451
30189622,tênis usthemp move shark sparrow bull terrier 3,tênis usthemp long shark sparrow bull terrier,0.8424954208601831
10525436,tênis usthemp long shark sparrow bull terrier,tênis usthemp move shark sparrow bull terrier 3,0.8424954208601831
28671719,tenis botinha star cano alto bota feminina all conserve,sapatenis all white star cano alto bota feminina conserve,0.8424851719357396
25323987,sapatenis all white star cano alto bota feminina conserve,tenis botinha star cano alto bota feminina all conserve,0.8424851719357396
15744337,tênis rainha vl 2500 futsal capoeira volei marinho cinza,tênis rainha vl 2500 futsal capoeira vermelho/cinza,0.8424843623632075
6569728,tênis rainha vl 2500 futsal capoeira vermelho/cinza,tênis rainha vl 2500 futsal capoeira volei marinho cinza,0.8424843623632075
7066193,tênis beira rio flatform verde militar,tênis feminino plataforma beira rio verde militar,0.8417731696070149
37834627,tênis feminino plataforma beira rio verde militar,tênis beira rio flatform verde militar,0.8417731696070149
18915010,tênis under armour charged bright masculino academia fitness,tênis corrida masculino under armour charged bright,0.8415127342019703
5149055,tênis corrida masculino under armour charged bright,tênis under armour charged bright masculino academia fitness,0.8415127342019703
2673917,tênis feminino mizuno mirai 3,tênis mizuno mirai 2 feminino corrida caminhada,0.8414662047678767
44286117,tênis mizuno mirai 2 feminino corrida caminhada,tênis feminino mizuno mirai 3,0.8414662047678767
939833,tênis masculino botinha lançamento boorati promoção,sapatenis casual tênis masculino botinha boorati promoção,0.8413722561512428
9157840,sapatenis casual tênis masculino botinha boorati promoção,tênis masculino botinha lançamento boorati promoção,0.8413722561512428
28032642,tênis filum masculino euro jogger sport preto,tênis filum euro jogger sport s branco casual lançamento,0.8413027332040021
27584415,tênis filum euro jogger sport s branco casual lançamento,tênis filum masculino euro jogger sport preto,0.8413027332040021
13801394,sapatenis masculino preto casual moderno,tênis sapatenis masculino casual moderno promoção,0.8410133374884365
27133726,tênis sapatenis masculino casual moderno promoção,sapatenis masculino preto casual moderno,0.8410133374884365
11080000,tênis masculino brave 5 mizuno original azul escuro solado,tênis brave 5 mizuno original azul escuro masculino confort,0.8409961242772225
9690973,tênis brave 5 mizuno original azul escuro masculino confort,tênis masculino brave 5 mizuno original azul escuro solado,0.8409961242772225
15158985,oakley tênis oakley flak 1.3 preto,tenis oakley flak 1.3 original,0.8409511832041157
31689793,tenis oakley flak 1.3 original,oakley tênis oakley flak 1.3 preto,0.8409511832041157
43512631,kit 3 pares tênis feminino star macio promoção+ frete grátis,kit 3 pares tênis feminino star macio estiloso+ frete grátis,0.8409214560069278
34242456,kit 3 pares tênis feminino star macio estiloso+ frete grátis,kit 3 pares tênis feminino star macio promoção+ frete grátis,0.8409214560069278
42406350,tênis aquatek pesca rio trilha sapatilha verde núm 39,tênis sapatilha aquatek pesca rio trilha preto núm 40,0.8405787588373749
768661,tênis sapatilha aquatek pesca rio trilha preto núm 40,tênis aquatek pesca rio trilha sapatilha verde núm 39,0.8405787588373749
14799633,tenis plataforma animal print,tênis feminino animal print,0.8405176451663045
39170411,tênis feminino animal print,tenis plataforma animal print,0.8405176451663045
17874281,sapatênis casual masculino branco confortável leve,sapatênis tênis casual masculino leve confortável preto,0.840232620421619
32529169,sapatênis tênis casual masculino leve confortável preto,sapatênis casual masculino branco confortável leve,0.840232620421619
13761965,tênis masculino olympikus atomo 837 oferta,tênis feminino olympikus atomo 837 marinho,0.8401779429613936
29472671,tênis feminino olympikus atomo 837 marinho,tênis masculino olympikus atomo 837 oferta,0.8401779429613936
31106683,bicicleta masculina pro tork aro 16 ultra kid infantil,bicicleta bike infantil menino aro 16 ultra kid pro tork,0.8400289690669314
19805531,bicicleta bike infantil menino aro 16 ultra kid pro tork,bicicleta masculina pro tork aro 16 ultra kid infantil,0.8400289690669314
19484004,tênis farm avenida básico tratorado laço bananatic farmete,tênis farm avenida básico tratorado laço bananatic dom,0.8400017058409374
13466263,tênis farm avenida básico tratorado laço bananatic dom,tênis farm avenida básico tratorado laço bananatic farmete,0.8400017058409374
27271279,tênis masculino olympikus linear 795 conforto preto vermelho,tênis linear olympikus 795,0.8398218379613823
8066962,tênis linear olympikus 795,tênis masculino olympikus linear 795 conforto preto vermelho,0.8398218379613823
